Timestamp,PM25,PM10,MQ2_PPM,MQ7_PPM,Temp,Hum,Status
2026-03-20 05:43:30 UTC,7,10,21.56,8.25,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:43:40 UTC,9,12,22.58,8.41,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:43:50 UTC,8,13,21.42,8.28,17.0,65.0,Safe (Clean Air - High Hum)
2026-03-20 05:44:00 UTC,7,8,22.37,8.45,17.0,65.0,Safe (Clean Air - High Hum)
2026-03-20 05:44:10 UTC,5,14,21.26,8.25,17.1,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:44:20 UTC,5,14,21.91,8.35,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:44:30 UTC,6,14,21.22,8.25,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:44:40 UTC,7,8,22.48,8.45,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:44:50 UTC,8,8,21.52,8.28,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:45:00 UTC,9,8,22.37,8.38,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:45:10 UTC,9,8,22.48,8.45,17.0,64.7,Safe (Clean Air - High Hum)
2026-03-20 05:45:20 UTC,8,14,21.46,8.22,17.0,64.6,Safe (Clean Air - High Hum)
2026-03-20 05:45:30 UTC,11,14,22.62,8.41,17.0,64.6,Safe (Clean Air - High Hum)
2026-03-20 05:45:40 UTC,10,9,21.52,8.28,17.0,64.5,Safe (Clean Air - High Hum)
2026-03-20 05:45:50 UTC,6,13,22.37,8.38,17.0,64.7,Safe (Clean Air - High Hum)
2026-03-20 05:46:00 UTC,9,12,21.22,8.18,17.0,64.7,Safe (Clean Air - High Hum)
2026-03-20 05:46:10 UTC,7,10,22.41,8.38,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:46:20 UTC,6,14,20.88,8.12,17.0,64.6,Safe (Clean Air - High Hum)
2026-03-20 05:46:30 UTC,7,10,22.33,8.38,17.0,64.6,Safe (Clean Air - High Hum)
2026-03-20 05:46:40 UTC,11,13,21.46,8.28,17.0,64.6,Safe (Clean Air - High Hum)
2026-03-20 05:46:50 UTC,5,13,22.62,8.38,16.9,64.6,Safe (Clean Air - High Hum)
2026-03-20 05:47:00 UTC,6,10,20.98,8.15,16.9,64.6,Safe (Clean Air - High Hum)
2026-03-20 05:47:10 UTC,9,14,21.81,8.35,16.9,64.7,Safe (Clean Air - High Hum)
2026-03-20 05:47:20 UTC,6,10,22.48,8.41,16.9,64.9,Safe (Clean Air - High Hum)
2026-03-20 05:47:30 UTC,6,9,21.52,8.28,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:47:40 UTC,6,11,22.58,8.38,17.0,64.7,Safe (Clean Air - High Hum)
2026-03-20 05:47:50 UTC,10,14,21.36,8.22,17.0,64.6,Safe (Clean Air - High Hum)
2026-03-20 05:48:00 UTC,6,14,22.37,8.41,17.0,64.6,Safe (Clean Air - High Hum)
2026-03-20 05:48:10 UTC,7,12,21.12,8.22,16.9,64.6,Safe (Clean Air - High Hum)
2026-03-20 05:48:20 UTC,5,8,22.48,8.41,16.9,64.7,Safe (Clean Air - High Hum)
2026-03-20 05:48:30 UTC,11,11,21.46,8.28,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:48:40 UTC,8,13,21.66,8.32,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:48:50 UTC,6,14,21.52,8.28,16.9,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:49:00 UTC,9,10,22.48,8.41,17.0,64.9,Safe (Clean Air - High Hum)
2026-03-20 05:49:10 UTC,6,11,21.12,8.25,17.0,64.9,Safe (Clean Air - High Hum)
2026-03-20 05:49:20 UTC,9,12,22.62,8.38,17.0,64.9,Safe (Clean Air - High Hum)
2026-03-20 05:49:30 UTC,7,13,22.37,8.41,17.0,64.9,Safe (Clean Air - High Hum)
2026-03-20 05:49:40 UTC,9,8,21.22,8.25,17.0,64.9,Safe (Clean Air - High Hum)
2026-03-20 05:49:50 UTC,8,8,21.66,8.35,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:50:00 UTC,5,12,21.16,8.18,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:50:10 UTC,9,12,22.48,8.38,17.0,64.7,Safe (Clean Air - High Hum)
2026-03-20 05:50:20 UTC,9,10,21.02,8.15,17.0,64.6,Safe (Clean Air - High Hum)
2026-03-20 05:50:30 UTC,5,14,22.58,8.41,17.0,64.7,Safe (Clean Air - High Hum)
2026-03-20 05:50:40 UTC,8,8,20.55,8.12,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:50:50 UTC,6,13,22.33,8.41,17.0,64.9,Safe (Clean Air - High Hum)
2026-03-20 05:51:00 UTC,9,11,21.26,8.25,17.0,64.9,Safe (Clean Air - High Hum)
2026-03-20 05:51:10 UTC,5,13,22.62,8.38,17.0,64.9,Safe (Clean Air - High Hum)
2026-03-20 05:51:20 UTC,7,9,21.16,8.25,17.0,64.8,Safe (Clean Air - High Hum)
2026-03-20 05:51:30 UTC,5,9,22.48,8.38,17.0,64.9,Safe (Clean Air - High Hum)
2026-03-20 05:51:40 UTC,7,12,21.66,8.32,17.0,64.9,Safe (Clean Air - High Hum)
2026-03-20 05:51:50 UTC,8,10,21.02,8.22,17.0,64.9,Safe (Clean Air - High Hum)
2026-03-20 05:52:00 UTC,6,9,22.58,8.41,17.0,64.9,Safe (Clean Air - High Hum)
