Timestamp,PM2.5,PM10,Gas,CO,Temp,Hum,Status
2026-04-29 12:04:17 UTC,19,22,3.58,0.64,31.8,58.9,Safe
2026-04-29 12:04:27 UTC,18,22,3.66,0.65,31.8,58.9,Safe
2026-04-29 12:04:37 UTC,19,23,3.59,0.64,31.8,58.9,Safe
2026-04-29 12:04:47 UTC,20,23,3.67,0.65,31.8,58.9,Safe
2026-04-29 12:04:57 UTC,21,24,3.66,0.65,31.8,59,Safe
2026-04-29 12:05:07 UTC,22,23,3.65,0.65,31.8,59,Safe
2026-04-29 12:05:17 UTC,21,22,3.66,0.65,31.8,59.1,Safe
2026-04-29 12:05:27 UTC,22,23,3.62,0.64,31.8,59.1,Safe
2026-04-29 12:05:37 UTC,23,26,3.67,0.65,31.8,59.2,Safe
2026-04-29 12:05:47 UTC,22,25,3.61,0.64,31.8,59.2,Safe
2026-04-29 12:05:57 UTC,21,22,3.66,0.65,31.8,59.3,Safe
2026-04-29 12:06:07 UTC,19,21,3.59,0.64,31.8,59.3,Safe
2026-04-29 12:06:17 UTC,21,24,3.67,0.65,31.8,59.2,Safe
2026-04-29 12:06:27 UTC,20,23,3.58,0.64,31.8,59.1,Safe
2026-04-29 12:06:37 UTC,22,24,3.66,0.65,31.8,59,Safe
2026-04-29 12:06:47 UTC,19,20,3.61,0.64,31.8,59,Safe
2026-04-29 12:06:57 UTC,21,22,3.66,0.65,31.8,59.1,Safe
2026-04-29 12:07:07 UTC,23,24,3.65,0.65,31.8,59.2,Safe
2026-04-29 12:07:17 UTC,21,22,3.61,0.64,31.8,59.1,Safe
2026-04-29 12:07:27 UTC,21,26,3.65,0.65,31.8,59.1,Safe
2026-04-29 12:07:37 UTC,23,25,3.6,0.64,31.8,59,Safe
2026-04-29 12:07:47 UTC,22,22,3.66,0.65,31.8,59,Safe
2026-04-29 12:07:57 UTC,21,21,3.59,0.64,31.8,59,Safe
2026-04-29 12:08:07 UTC,21,22,3.66,0.65,31.8,59,Safe
2026-04-29 12:08:17 UTC,20,21,3.58,0.64,31.8,59,Safe
2026-04-29 12:08:27 UTC,20,21,3.65,0.65,31.8,59,Safe
2026-04-29 12:08:37 UTC,20,22,3.66,0.65,31.7,59,Safe
2026-04-29 12:08:47 UTC,20,23,3.61,0.64,31.8,59,Safe
2026-04-29 12:08:57 UTC,19,22,3.67,0.65,31.7,59.1,Safe
2026-04-29 12:09:07 UTC,19,21,3.58,0.64,31.8,59.1,Safe
2026-04-29 12:09:17 UTC,19,21,3.65,0.65,31.8,59.3,Safe
2026-04-29 12:09:27 UTC,21,22,3.61,0.64,31.7,59.2,Safe
2026-04-29 12:09:37 UTC,21,23,3.66,0.65,31.7,59.2,Safe
2026-04-29 12:09:47 UTC,20,22,3.61,0.64,31.7,59.3,Safe
2026-04-29 12:09:57 UTC,19,21,3.67,0.65,31.7,59.3,Safe
2026-04-29 12:10:07 UTC,20,23,3.62,0.64,31.8,59.3,Safe
2026-04-29 12:10:17 UTC,19,22,3.66,0.65,31.7,59.3,Safe
2026-04-29 12:10:27 UTC,18,21,3.59,0.64,31.7,59.4,Safe
2026-04-29 12:10:37 UTC,17,20,3.6,0.64,31.7,59.5,Safe
2026-04-29 12:10:47 UTC,18,20,3.66,0.65,31.7,59.6,Safe
2026-04-29 12:10:57 UTC,16,18,3.6,0.64,31.7,59.5,Safe
2026-04-29 12:11:07 UTC,17,19,3.66,0.65,31.7,59.6,Safe
2026-04-29 12:11:17 UTC,17,20,3.57,0.64,31.7,59.5,Safe
2026-04-29 12:11:27 UTC,17,20,3.65,0.65,31.7,59.7,Safe
2026-04-29 12:11:37 UTC,19,21,3.6,0.64,31.7,59.7,Safe
2026-04-29 12:11:47 UTC,19,20,3.67,0.65,31.7,59.7,Safe
2026-04-29 12:11:57 UTC,19,20,3.61,0.64,31.7,59.7,Safe
2026-04-29 12:12:07 UTC,19,20,3.66,0.65,31.7,59.7,Safe
2026-04-29 12:12:17 UTC,19,20,3.66,0.65,31.7,59.8,Safe
2026-04-29 12:12:27 UTC,19,21,3.6,0.64,31.7,59.7,Safe
2026-04-29 12:12:37 UTC,20,21,3.66,0.65,31.7,59.7,Safe
2026-04-29 12:12:47 UTC,18,19,3.61,0.64,31.7,59.7,Safe
2026-04-29 12:12:57 UTC,19,20,3.66,0.65,31.7,59.8,Safe
2026-04-29 12:13:07 UTC,18,18,3.61,0.64,31.7,59.7,Safe
2026-04-29 12:13:17 UTC,19,20,3.67,0.65,31.7,59.7,Safe
2026-04-29 12:13:27 UTC,19,21,3.6,0.64,31.7,59.7,Safe
2026-04-29 12:13:37 UTC,18,19,3.66,0.65,31.7,59.7,Safe
2026-04-29 12:13:47 UTC,18,19,3.68,0.65,31.7,59.8,Safe
2026-04-29 12:13:57 UTC,19,21,3.66,0.65,31.7,59.8,Safe
2026-04-29 12:14:07 UTC,19,21,3.66,0.65,31.7,59.8,Safe
2026-04-29 12:14:17 UTC,18,21,3.6,0.64,31.7,59.9,Safe
2026-04-29 12:14:27 UTC,18,20,3.66,0.65,31.7,59.9,Safe
2026-04-29 12:14:37 UTC,17,20,3.61,0.64,31.8,59.9,Safe
2026-04-29 12:14:47 UTC,19,20,3.67,0.65,31.8,59.9,Safe
2026-04-29 12:14:57 UTC,20,21,3.62,0.64,31.7,59.9,Safe
2026-04-29 12:15:07 UTC,18,20,3.68,0.65,31.7,59.9,Safe
2026-04-29 12:15:17 UTC,19,21,3.6,0.64,31.7,59.9,Safe
2026-04-29 12:15:27 UTC,19,21,3.66,0.65,31.8,59.9,Safe
2026-04-29 12:15:37 UTC,20,23,3.62,0.64,31.7,59.9,Safe
2026-04-29 12:15:47 UTC,19,22,3.64,0.65,31.8,59.9,Safe
2026-04-29 12:15:57 UTC,21,24,3.66,0.65,31.7,60,Safe
2026-04-29 12:16:07 UTC,21,26,3.58,0.64,31.7,59.9,Safe
2026-04-29 12:16:17 UTC,22,25,3.66,0.65,31.7,59.9,Safe
2026-04-29 12:16:27 UTC,21,24,3.62,0.64,31.8,59.9,Safe
2026-04-29 12:16:37 UTC,20,23,3.66,0.65,31.7,60,Safe
2026-04-29 12:16:47 UTC,17,22,3.6,0.64,31.7,59.9,Safe
2026-04-29 12:16:57 UTC,19,23,3.66,0.65,31.7,60,Safe
2026-04-29 12:17:07 UTC,19,21,3.61,0.64,31.8,60,Safe
2026-04-29 12:17:17 UTC,17,18,3.66,0.65,31.7,60,Safe
2026-04-29 12:17:27 UTC,18,20,3.64,0.65,31.7,60,Safe
2026-04-29 12:17:37 UTC,19,21,3.67,0.65,31.7,60.1,Safe
2026-04-29 12:17:47 UTC,19,23,3.66,0.65,31.7,60.1,Safe
2026-04-29 12:17:57 UTC,19,21,3.58,0.64,31.7,60.2,Safe
2026-04-29 12:18:07 UTC,19,20,3.67,0.65,31.7,60.2,Safe
2026-04-29 12:18:17 UTC,19,20,3.61,0.64,31.8,60.2,Safe
2026-04-29 12:18:27 UTC,20,21,3.65,0.65,31.7,60.2,Safe
2026-04-29 12:18:37 UTC,20,20,3.61,0.64,31.7,60.3,Safe
2026-04-29 12:18:47 UTC,19,20,3.66,0.65,31.8,60.3,Safe
2026-04-29 12:18:57 UTC,19,20,3.59,0.64,31.7,60.3,Safe
2026-04-29 12:19:07 UTC,21,22,3.66,0.65,31.7,60.3,Safe
2026-04-29 12:19:17 UTC,20,22,3.61,0.64,31.7,60.4,Safe
2026-04-29 12:19:27 UTC,19,21,3.66,0.65,31.8,60.3,Safe
2026-04-29 12:19:37 UTC,19,20,3.67,0.65,31.7,60.3,Safe
2026-04-29 12:19:47 UTC,18,20,3.62,0.64,31.8,60.4,Safe
2026-04-29 12:19:57 UTC,19,21,3.67,0.65,31.7,60.4,Safe
2026-04-29 12:20:07 UTC,19,19,3.61,0.64,31.7,60.4,Safe
2026-04-29 12:20:17 UTC,18,20,3.65,0.65,31.7,60.3,Safe
2026-04-29 12:20:27 UTC,19,21,3.61,0.64,31.7,60.4,Safe
2026-04-29 12:20:37 UTC,19,21,3.66,0.65,31.7,60.4,Safe
2026-04-29 12:20:47 UTC,19,21,3.61,0.64,31.7,60.4,Safe
2026-04-29 12:20:57 UTC,19,24,3.67,0.65,31.7,60.4,Safe
2026-04-29 12:21:07 UTC,18,22,3.67,0.65,31.7,60.5,Safe
2026-04-29 12:21:17 UTC,19,22,3.61,0.64,31.7,60.5,Safe
2026-04-29 12:21:27 UTC,20,21,3.67,0.65,31.7,60.4,Safe
2026-04-29 12:21:37 UTC,19,22,3.6,0.64,31.7,60.4,Safe
2026-04-29 12:21:47 UTC,18,22,3.67,0.65,31.8,60.4,Safe
2026-04-29 12:21:57 UTC,18,23,3.61,0.64,31.8,60.4,Safe
2026-04-29 12:22:07 UTC,19,24,3.67,0.65,31.8,60.4,Safe
2026-04-29 12:22:17 UTC,20,24,3.61,0.64,31.8,60.5,Safe
2026-04-29 12:22:27 UTC,18,19,3.67,0.65,31.8,60.5,Safe
2026-04-29 12:22:37 UTC,18,20,3.66,0.65,31.8,60.6,Safe
2026-04-29 12:22:47 UTC,15,19,3.66,0.65,31.8,60.5,Safe
2026-04-29 12:22:57 UTC,17,19,3.59,0.64,31.8,60.5,Safe
2026-04-29 12:23:07 UTC,17,19,3.59,0.64,31.8,60.4,Safe
2026-04-29 12:23:17 UTC,17,19,3.67,0.65,31.8,60.5,Safe
2026-04-29 12:23:27 UTC,17,18,3.62,0.64,31.8,60.5,Safe
2026-04-29 12:23:37 UTC,17,21,3.66,0.65,31.8,60.5,Safe
2026-04-29 12:23:47 UTC,19,21,3.62,0.64,31.8,60.6,Safe
2026-04-29 12:23:57 UTC,19,21,3.67,0.65,31.8,60.6,Safe
2026-04-29 12:24:07 UTC,17,19,3.61,0.64,31.9,60.6,Safe
2026-04-29 12:24:17 UTC,16,19,3.66,0.65,31.8,60.6,Safe
2026-04-29 12:24:27 UTC,16,20,3.61,0.64,31.8,60.6,Safe
2026-04-29 12:24:37 UTC,15,20,3.66,0.65,31.9,60.6,Safe
2026-04-29 12:24:47 UTC,16,19,3.67,0.65,31.9,60.6,Safe
2026-04-29 12:24:57 UTC,16,19,3.62,0.64,31.9,60.5,Safe
2026-04-29 12:25:07 UTC,17,20,3.68,0.65,31.9,60.6,Safe
2026-04-29 12:25:17 UTC,16,18,3.62,0.64,31.9,60.5,Safe
2026-04-29 12:25:27 UTC,16,18,3.66,0.65,31.9,60.4,Safe
2026-04-29 12:25:37 UTC,16,18,3.6,0.64,31.9,60.5,Safe
2026-04-29 12:25:47 UTC,14,19,3.67,0.65,31.9,60.3,Safe
2026-04-29 12:25:57 UTC,13,18,3.61,0.64,31.9,60.3,Safe
2026-04-29 12:26:07 UTC,10,16,3.66,0.65,31.9,60.3,Safe
2026-04-29 12:26:17 UTC,12,16,3.66,0.65,31.9,60.2,Safe
2026-04-29 12:26:27 UTC,13,17,3.67,0.65,31.9,60.3,Safe
2026-04-29 12:26:37 UTC,11,16,3.66,0.65,31.9,60.3,Safe
2026-04-29 12:26:47 UTC,11,16,3.61,0.64,31.9,60.3,Safe
2026-04-29 12:26:57 UTC,10,16,3.67,0.65,31.9,60.3,Safe
2026-04-29 12:27:07 UTC,10,15,3.61,0.64,31.9,60.3,Safe
2026-04-29 12:27:17 UTC,9,14,3.66,0.65,31.9,60.1,Safe
2026-04-29 12:27:27 UTC,10,15,3.59,0.64,31.9,60.1,Safe
2026-04-29 12:27:37 UTC,9,14,3.64,0.65,31.9,60,Safe
2026-04-29 12:27:47 UTC,10,15,3.61,0.64,31.9,60.1,Safe
2026-04-29 12:27:57 UTC,10,16,3.67,0.65,31.9,60.1,Safe
2026-04-29 12:28:07 UTC,7,12,3.62,0.64,31.9,60.1,Safe
2026-04-29 12:28:17 UTC,7,11,3.67,0.65,31.9,60.2,Safe
2026-04-29 12:28:27 UTC,9,13,3.66,0.65,31.9,60.3,Safe
2026-04-29 12:28:37 UTC,9,13,3.62,0.64,31.9,60.2,Safe
2026-04-29 12:28:47 UTC,8,10,3.66,0.65,31.9,60.3,Safe
2026-04-29 12:28:57 UTC,8,9,3.61,0.64,31.9,60.3,Safe
2026-04-29 12:29:07 UTC,8,8,3.67,0.65,31.9,60.4,Safe
2026-04-29 12:29:17 UTC,9,9,3.61,0.64,31.9,60.4,Safe
2026-04-29 12:29:27 UTC,8,8,3.66,0.65,31.9,60.3,Safe
2026-04-29 12:29:37 UTC,7,8,3.58,0.64,31.9,60.4,Safe
2026-04-29 12:29:47 UTC,7,7,3.66,0.65,31.8,60.3,Safe
2026-04-29 12:29:57 UTC,7,7,3.66,0.65,31.9,60.3,Safe
2026-04-29 12:30:07 UTC,7,8,3.66,0.65,31.9,60.3,Safe
2026-04-29 12:30:17 UTC,8,8,3.64,0.65,31.9,60.3,Safe
2026-04-29 12:30:27 UTC,6,6,3.6,0.64,31.9,60.3,Safe
2026-04-29 12:30:37 UTC,6,6,3.67,0.65,31.9,60.3,Safe
2026-04-29 12:30:47 UTC,7,8,3.61,0.64,31.9,60.4,Safe
2026-04-29 12:30:57 UTC,6,7,3.64,0.65,31.9,60.4,Safe
2026-04-29 12:31:07 UTC,7,7,3.61,0.64,31.9,60.4,Safe
2026-04-29 12:31:17 UTC,8,9,3.67,0.65,31.9,60.6,Safe
2026-04-29 12:31:27 UTC,7,7,3.6,0.64,31.9,60.4,Safe
2026-04-29 12:31:37 UTC,6,6,3.67,0.65,31.9,60.6,Safe
2026-04-29 12:31:47 UTC,6,7,3.61,0.64,31.9,60.5,Safe
2026-04-29 12:31:57 UTC,7,9,3.6,0.64,31.9,60.6,Safe
2026-04-29 12:32:07 UTC,5,6,3.67,0.65,31.9,60.6,Safe
2026-04-29 12:32:17 UTC,4,5,3.6,0.64,31.9,60.6,Safe
2026-04-29 12:32:27 UTC,5,6,3.65,0.65,31.9,60.6,Safe
2026-04-29 12:32:37 UTC,5,5,3.61,0.64,31.9,60.6,Safe
2026-04-29 12:32:47 UTC,5,5,3.66,0.65,31.9,60.7,Safe
2026-04-29 12:32:57 UTC,5,6,3.62,0.64,31.9,60.7,Safe
2026-04-29 12:33:07 UTC,6,6,3.66,0.65,31.9,60.6,Safe
2026-04-29 12:33:17 UTC,6,6,3.6,0.64,31.9,60.4,Safe
2026-04-29 12:33:27 UTC,6,6,3.66,0.65,31.9,60.4,Safe
2026-04-29 12:33:37 UTC,5,5,3.65,0.65,31.9,60.3,Safe
2026-04-29 12:33:47 UTC,5,5,3.61,0.64,31.9,60.3,Safe
2026-04-29 12:33:57 UTC,5,5,3.66,0.65,31.9,60.4,Safe
2026-04-29 12:34:07 UTC,5,5,3.6,0.64,31.9,60.3,Safe
2026-04-29 12:34:17 UTC,5,5,3.67,0.65,31.8,60.4,Safe
2026-04-29 12:34:27 UTC,5,5,3.61,0.64,31.8,60.4,Safe
2026-04-29 12:34:37 UTC,5,5,3.66,0.65,31.9,60.3,Safe
2026-04-29 12:34:47 UTC,6,6,3.61,0.64,31.8,60.3,Safe
2026-04-29 12:34:57 UTC,5,7,3.67,0.65,31.9,60.3,Safe
2026-04-29 12:35:07 UTC,5,7,3.66,0.65,31.8,60.4,Safe
2026-04-29 12:35:17 UTC,5,5,3.67,0.65,31.8,60.4,Safe
2026-04-29 12:35:27 UTC,3,3,3.61,0.64,31.8,60.4,Safe
2026-04-29 12:35:37 UTC,4,4,3.6,0.64,31.8,60.4,Safe
2026-04-29 12:35:47 UTC,4,4,3.65,0.65,31.9,60.4,Safe
2026-04-29 12:35:57 UTC,5,5,3.61,0.64,31.9,60.4,Safe
2026-04-29 12:36:07 UTC,3,3,3.67,0.65,31.8,60.5,Safe
2026-04-29 12:36:17 UTC,5,6,3.6,0.64,31.8,60.5,Safe
2026-04-29 12:36:27 UTC,4,6,3.64,0.65,31.8,60.6,Safe
2026-04-29 12:36:37 UTC,4,4,3.6,0.64,31.9,60.7,Safe
2026-04-29 12:36:47 UTC,2,2,3.66,0.65,31.8,60.8,Safe
2026-04-29 12:36:57 UTC,3,5,3.61,0.64,31.8,61.1,Safe
2026-04-29 12:37:07 UTC,4,4,3.66,0.65,31.8,61.4,Safe
2026-04-29 12:37:17 UTC,4,4,3.66,0.65,31.8,61.4,Safe
2026-04-29 12:37:27 UTC,4,4,3.61,0.64,31.8,61.3,Safe
2026-04-29 12:37:37 UTC,5,6,3.66,0.65,31.8,61.4,Safe
2026-04-29 12:37:47 UTC,5,5,3.6,0.64,31.8,61.4,Safe
2026-04-29 12:37:57 UTC,5,5,3.66,0.65,31.8,61.4,Safe
2026-04-29 12:38:07 UTC,4,5,3.6,0.64,31.8,61.4,Safe
2026-04-29 12:38:17 UTC,5,6,3.66,0.65,31.8,61.5,Safe
2026-04-29 12:38:27 UTC,5,7,3.59,0.64,31.8,61.6,Safe
2026-04-29 12:38:37 UTC,5,5,3.67,0.65,31.8,61.5,Safe
2026-04-29 12:38:47 UTC,4,6,3.66,0.65,31.8,61.6,Safe
2026-04-29 12:38:57 UTC,3,5,3.66,0.65,31.8,61.6,Safe
2026-04-29 12:39:07 UTC,5,6,3.61,0.64,31.8,61.6,Safe
2026-04-29 12:39:17 UTC,5,7,3.6,0.64,31.8,61.7,Safe
2026-04-29 12:39:27 UTC,4,6,3.66,0.65,31.8,61.6,Safe
2026-04-29 12:39:37 UTC,4,6,3.6,0.64,31.8,61.7,Safe
2026-04-29 12:39:47 UTC,4,7,3.65,0.65,31.8,61.9,Safe
2026-04-29 12:39:57 UTC,3,5,3.61,0.64,31.8,62,Safe
2026-04-29 12:40:07 UTC,4,6,3.66,0.65,31.8,62,Safe
2026-04-29 12:40:17 UTC,4,5,3.59,0.64,31.7,61.8,Safe
2026-04-29 12:40:27 UTC,4,5,3.66,0.65,31.7,61.9,Safe
2026-04-29 12:40:37 UTC,3,3,3.59,0.64,31.7,62,Safe
2026-04-29 12:40:47 UTC,2,4,3.66,0.65,31.7,61.9,Safe
2026-04-29 12:40:57 UTC,2,3,3.66,0.65,31.7,61.9,Safe
2026-04-29 12:41:07 UTC,3,5,3.61,0.64,31.7,61.9,Safe
2026-04-29 12:41:17 UTC,3,5,3.66,0.65,31.7,61.9,Safe
2026-04-29 12:41:27 UTC,2,4,3.58,0.64,31.7,61.9,Safe
2026-04-29 12:41:37 UTC,2,5,3.65,0.65,31.7,61.8,Safe
2026-04-29 12:41:47 UTC,4,5,3.6,0.64,31.7,61.9,Safe
2026-04-29 12:41:57 UTC,2,2,3.65,0.65,31.7,61.9,Safe
2026-04-29 12:42:07 UTC,3,3,3.6,0.64,31.7,62,Safe
2026-04-29 12:42:17 UTC,2,3,3.67,0.65,31.7,62,Safe
2026-04-29 12:42:27 UTC,3,4,3.66,0.65,31.7,62,Safe
2026-04-29 12:42:37 UTC,3,3,3.66,0.65,31.7,62,Safe
2026-04-29 12:42:47 UTC,4,5,3.59,0.64,31.7,62.1,Safe
2026-04-29 12:42:57 UTC,4,5,3.59,0.64,31.7,62.1,Safe
2026-04-29 12:43:07 UTC,3,4,3.66,0.65,31.7,62.2,Safe
2026-04-29 12:43:17 UTC,2,3,3.58,0.64,31.7,62.2,Safe
2026-04-29 12:43:27 UTC,2,2,3.65,0.65,31.7,62.3,Safe
2026-04-29 12:43:37 UTC,3,4,3.6,0.64,31.7,62.3,Safe
2026-04-29 12:43:47 UTC,3,4,3.63,0.65,31.7,62.3,Safe
2026-04-29 12:43:57 UTC,3,4,3.6,0.64,31.7,62.3,Safe
2026-04-29 12:44:07 UTC,2,3,3.66,0.65,31.7,62.5,Safe
2026-04-29 12:44:17 UTC,4,4,3.6,0.64,31.7,63,Safe
2026-04-29 12:44:27 UTC,3,4,3.67,0.65,31.7,62.9,Safe
2026-04-29 12:44:37 UTC,5,8,3.66,0.65,31.7,62.9,Safe
2026-04-29 12:44:47 UTC,4,6,3.58,0.64,31.7,62.8,Safe
2026-04-29 12:44:57 UTC,3,5,3.66,0.65,31.7,62.8,Safe
2026-04-29 12:45:07 UTC,3,3,3.61,0.64,31.8,62.7,Safe
2026-04-29 12:45:17 UTC,3,3,3.63,0.65,31.7,62.7,Safe
2026-04-29 12:45:27 UTC,3,3,3.61,0.64,31.7,62.5,Safe
2026-04-29 12:45:37 UTC,3,3,3.66,0.65,31.7,62.5,Safe
2026-04-29 12:45:47 UTC,3,4,3.59,0.64,31.7,62.4,Safe
2026-04-29 12:45:57 UTC,3,4,3.66,0.65,31.7,62.4,Safe
2026-04-29 12:46:07 UTC,3,3,3.66,0.65,31.7,62.3,Safe
2026-04-29 12:46:17 UTC,2,3,3.66,0.65,31.7,62.4,Safe
2026-04-29 12:46:27 UTC,2,6,3.66,0.65,31.7,62.3,Safe
2026-04-29 12:46:37 UTC,3,7,3.6,0.64,31.7,62.3,Safe
2026-04-29 12:46:47 UTC,3,5,3.65,0.65,31.7,62.2,Safe
2026-04-29 12:46:57 UTC,2,4,3.6,0.64,31.8,62.2,Safe
2026-04-29 12:47:07 UTC,2,2,3.63,0.65,31.7,62.2,Safe
2026-04-29 12:47:17 UTC,1,1,3.59,0.64,31.7,62.2,Safe
2026-04-29 12:47:27 UTC,2,4,3.66,0.65,31.7,62.2,Safe
2026-04-29 12:47:37 UTC,3,6,3.6,0.64,31.7,62.3,Safe
2026-04-29 12:47:47 UTC,4,6,3.67,0.65,31.7,62.2,Safe
2026-04-29 12:47:57 UTC,3,4,3.6,0.64,31.7,62.1,Safe
2026-04-29 12:48:07 UTC,3,3,3.59,0.64,31.7,62,Safe
2026-04-29 12:48:17 UTC,3,3,3.66,0.65,31.7,62.1,Safe
2026-04-29 12:48:27 UTC,3,3,3.61,0.64,31.7,62.1,Safe
2026-04-29 12:48:37 UTC,3,4,3.66,0.65,31.7,62,Safe
2026-04-29 12:48:47 UTC,3,4,3.6,0.64,31.7,62.1,Safe
2026-04-29 12:48:57 UTC,2,3,3.65,0.65,31.7,62,Safe
2026-04-29 12:49:07 UTC,3,4,3.6,0.64,31.7,62.1,Safe
2026-04-29 12:49:17 UTC,3,5,3.66,0.65,31.7,62.1,Safe
2026-04-29 12:49:27 UTC,2,3,3.6,0.64,31.6,62,Safe
2026-04-29 12:49:37 UTC,1,2,3.65,0.65,31.6,62,Safe
2026-04-29 12:49:47 UTC,1,2,3.66,0.65,31.6,62,Safe
2026-04-29 12:49:57 UTC,2,3,3.6,0.64,31.6,62,Safe
2026-04-29 12:50:07 UTC,2,2,3.66,0.65,31.6,62.1,Safe
2026-04-29 12:50:17 UTC,3,3,3.59,0.64,31.6,62.1,Safe
2026-04-29 12:50:27 UTC,3,4,3.63,0.65,31.6,62.1,Safe
2026-04-29 12:50:37 UTC,2,3,3.61,0.64,31.6,62.1,Safe
2026-04-29 12:50:47 UTC,2,2,3.66,0.65,31.6,62.1,Safe
2026-04-29 12:50:57 UTC,3,4,3.58,0.64,31.6,62.2,Safe
2026-04-29 12:51:07 UTC,3,3,3.66,0.65,31.6,62.1,Safe
2026-04-29 12:51:17 UTC,2,2,3.64,0.65,31.6,62.1,Safe
2026-04-29 12:51:27 UTC,1,2,3.66,0.65,31.6,62.1,Safe
2026-04-29 12:51:37 UTC,1,1,3.59,0.64,31.5,62,Safe
2026-04-29 12:51:47 UTC,2,2,3.59,0.64,31.5,62,Safe
2026-04-29 12:51:57 UTC,0,2,3.66,0.65,31.5,62,Safe
2026-04-29 12:52:07 UTC,1,3,3.57,0.64,31.5,62,Safe
2026-04-29 12:52:17 UTC,1,2,3.66,0.65,31.5,61.9,Safe
2026-04-29 12:52:27 UTC,1,2,3.6,0.64,31.5,62,Safe
2026-04-29 12:52:37 UTC,1,2,3.65,0.65,31.4,62,Safe
2026-04-29 12:52:47 UTC,1,2,3.59,0.64,31.4,62,Safe
2026-04-29 12:52:57 UTC,1,3,3.66,0.65,31.4,62,Safe
2026-04-29 12:53:07 UTC,2,3,3.6,0.64,31.4,62.1,Safe
2026-04-29 12:53:17 UTC,2,2,3.63,0.65,31.5,62.1,Safe
2026-04-29 12:53:27 UTC,2,2,3.66,0.65,31.4,62.1,Safe
2026-04-29 12:53:37 UTC,2,2,3.6,0.64,31.4,62.1,Safe
2026-04-29 12:53:47 UTC,2,3,3.65,0.65,31.4,62.1,Safe
2026-04-29 12:53:57 UTC,1,2,3.6,0.64,31.4,62.1,Safe
2026-04-29 12:54:07 UTC,1,1,3.66,0.65,31.4,62.1,Safe
2026-04-29 12:54:17 UTC,1,1,3.58,0.64,31.4,62.1,Safe
2026-04-29 12:54:27 UTC,2,2,3.66,0.65,31.3,62.1,Safe
2026-04-29 12:54:37 UTC,3,3,3.59,0.64,31.3,62.2,Safe
2026-04-29 12:54:47 UTC,2,2,3.66,0.65,31.3,62.1,Safe
2026-04-29 12:54:57 UTC,2,3,3.66,0.65,31.3,62.1,Safe
2026-04-29 12:55:07 UTC,2,3,3.66,0.65,31.3,62.3,Safe
2026-04-29 12:55:17 UTC,2,2,3.66,0.65,31.3,62.3,Safe
2026-04-29 12:55:27 UTC,2,2,3.6,0.64,31.3,62.2,Safe
2026-04-29 12:55:37 UTC,3,3,3.66,0.65,31.3,62.4,Safe
2026-04-29 12:55:47 UTC,3,4,3.58,0.64,31.3,62.3,Safe
2026-04-29 12:55:57 UTC,2,4,3.66,0.65,31.3,62.4,Safe
2026-04-29 12:56:07 UTC,2,3,3.6,0.64,31.3,62.4,Safe
2026-04-29 12:56:17 UTC,2,3,3.66,0.65,31.3,62.4,Safe
2026-04-29 12:56:27 UTC,2,3,3.6,0.64,31.3,62.5,Safe
2026-04-29 12:56:37 UTC,1,2,3.66,0.65,31.3,62.5,Safe
2026-04-29 12:56:47 UTC,2,2,3.59,0.64,31.3,62.4,Safe
2026-04-29 12:56:57 UTC,1,1,3.6,0.64,31.3,62.4,Safe
2026-04-29 12:57:07 UTC,2,2,3.66,0.65,31.3,62.4,Safe
2026-04-29 12:57:17 UTC,3,4,3.58,0.64,31.3,62.4,Safe
2026-04-29 12:57:27 UTC,3,4,3.66,0.65,31.3,62.4,Safe
2026-04-29 12:57:37 UTC,2,3,3.6,0.64,31.3,62.4,Safe
2026-04-29 12:57:47 UTC,1,1,3.66,0.65,31.3,62.4,Safe
2026-04-29 12:57:57 UTC,1,2,3.58,0.64,31.2,62.4,Safe
2026-04-29 12:58:07 UTC,3,5,3.63,0.65,31.3,62.4,Safe
2026-04-29 12:58:17 UTC,4,6,3.58,0.64,31.2,62.4,Safe
2026-04-29 12:58:27 UTC,2,3,3.66,0.65,31.3,62.4,Safe
2026-04-29 12:58:37 UTC,2,2,3.66,0.65,31.3,62.4,Safe
2026-04-29 12:58:47 UTC,2,3,3.6,0.64,31.3,62.4,Safe
2026-04-29 12:58:57 UTC,2,3,3.63,0.65,31.2,62.4,Safe
2026-04-29 12:59:07 UTC,2,3,3.59,0.64,31.2,62.4,Safe
2026-04-29 12:59:17 UTC,2,4,3.66,0.65,31.2,62.4,Safe
2026-04-29 12:59:27 UTC,3,4,3.61,0.64,31.3,62.4,Safe
2026-04-29 12:59:37 UTC,2,3,3.66,0.65,31.3,62.4,Safe
2026-04-29 12:59:47 UTC,3,3,3.59,0.64,31.3,62.4,Safe
2026-04-29 12:59:57 UTC,2,3,3.62,0.65,31.3,62.4,Safe
2026-04-29 13:00:07 UTC,3,3,3.66,0.65,31.3,62.4,Safe
2026-04-29 13:00:17 UTC,3,4,3.65,0.65,31.3,62.4,Safe
2026-04-29 13:00:27 UTC,3,4,3.65,0.65,31.3,62.4,Safe
2026-04-29 13:00:37 UTC,3,3,3.58,0.64,31.3,62.4,Safe
2026-04-29 13:00:47 UTC,2,2,3.65,0.65,31.3,62.4,Safe
2026-04-29 13:00:57 UTC,3,3,3.58,0.64,31.3,62.3,Safe
2026-04-29 13:01:07 UTC,3,5,3.65,0.65,31.3,62.4,Safe
