Timestamp,PM2.5,PM10,Gas,CO,Temp,Hum,Class,Remark
2026-05-22 07:43:44 UTC,53,60,14.2,0.57,29,69.9,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:43:54 UTC,50,59,14.27,0.56,29.2,70,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:44:04 UTC,49,60,15.73,0.6,29.2,69.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:44:14 UTC,51,60,15.8,0.58,29.2,70,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:44:24 UTC,46,60,15.8,0.58,29.2,69.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:44:34 UTC,45,57,14.18,0.56,29,70,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:44:44 UTC,44,53,14.23,0.56,28.9,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:44:54 UTC,46,58,15.36,0.58,29.2,70.1,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:45:04 UTC,43,64,13.68,0.55,28.9,70,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:45:14 UTC,45,64,15.9,0.58,29,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:45:24 UTC,51,62,14.32,0.56,28.9,70.3,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:45:34 UTC,47,63,15.33,0.58,28.9,70.5,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:45:44 UTC,48,66,14.3,0.56,28.8,70.4,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:45:54 UTC,51,66,15.51,0.58,29.2,70.3,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:46:04 UTC,48,62,14.55,0.56,28.9,70.8,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:46:14 UTC,46,63,15.31,0.58,29,70.5,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:46:24 UTC,49,61,15.65,0.58,28.8,70.5,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:46:34 UTC,47,59,13.88,0.55,29.1,70.3,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:46:44 UTC,47,58,15.01,0.56,28.9,70.5,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:46:54 UTC,47,60,14.13,0.56,29.2,70.8,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:47:04 UTC,49,55,15.85,0.58,29.2,70.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:47:14 UTC,50,65,14.05,0.55,29,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:47:24 UTC,46,64,15.48,0.58,29.3,69.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:47:34 UTC,48,58,13.68,0.56,29.3,69.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:47:44 UTC,47,62,14.69,0.56,29.2,69.5,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:47:54 UTC,45,62,15.65,0.58,29.2,70,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:48:04 UTC,49,65,15.56,0.58,29,70,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:48:14 UTC,48,63,15.24,0.58,29.1,69.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:48:24 UTC,51,67,14.2,0.56,28.9,70.1,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:48:34 UTC,47,59,15.26,0.58,29,70.1,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:48:44 UTC,46,61,13.04,0.54,29.3,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:48:54 UTC,43,59,15.38,0.58,29.1,69.8,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:49:04 UTC,44,62,13.86,0.54,29.3,69.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:49:14 UTC,44,57,15.43,0.58,29.3,70.1,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:49:24 UTC,45,61,13.73,0.55,29.3,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:49:34 UTC,49,63,13.88,0.56,29.4,70.1,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:49:44 UTC,46,62,15.46,0.56,29.1,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:49:54 UTC,49,64,13.93,0.55,29,70.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:50:04 UTC,50,62,15.36,0.58,29.3,70.4,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:50:14 UTC,53,65,15.21,0.58,29.2,70.4,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:50:24 UTC,49,59,14.03,0.55,29.1,70.8,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:50:34 UTC,48,60,15.56,0.58,29.2,70.5,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:50:44 UTC,49,59,13.9,0.54,29.4,70.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:50:54 UTC,46,56,15.38,0.58,29.3,70.8,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:51:04 UTC,41,52,13.73,0.55,29.2,71,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:51:14 UTC,42,55,15.06,0.58,29.4,70.9,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:51:24 UTC,46,52,14.05,0.55,29.2,70.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:51:34 UTC,43,57,15.21,0.57,29.1,70.9,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:51:44 UTC,39,60,15.19,0.56,29.4,70.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:51:54 UTC,41,52,15.14,0.56,29.3,70.5,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:52:04 UTC,43,55,15.21,0.57,29.4,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:52:14 UTC,40,51,13.61,0.54,29.1,69.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:52:24 UTC,44,54,15.48,0.56,29.4,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:52:34 UTC,43,54,13.39,0.54,29.3,70.1,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:52:44 UTC,38,52,14.96,0.57,29.3,70.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:52:54 UTC,46,53,13.83,0.54,29.3,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:53:04 UTC,41,53,15.19,0.57,29.4,70.3,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:53:14 UTC,42,52,13.02,0.54,29.3,70,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:53:24 UTC,38,56,14.82,0.56,29.3,70.3,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:53:34 UTC,41,51,13.71,0.54,29.5,70.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:53:44 UTC,44,52,14.35,0.55,29.4,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:53:54 UTC,40,56,14.72,0.56,29.3,70.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:54:04 UTC,40,57,13.46,0.54,29.4,70.3,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:54:14 UTC,41,59,14.92,0.56,29.3,70.4,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:54:24 UTC,43,51,13.76,0.54,29.2,70.9,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:54:34 UTC,45,55,14.82,0.56,29.3,71.3,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:54:44 UTC,40,49,13.53,0.54,29.6,71.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:54:54 UTC,43,46,14.79,0.56,29.6,71.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:55:04 UTC,43,51,13.44,0.54,29.3,71.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:55:14 UTC,45,52,14.96,0.56,29.4,70.9,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:55:24 UTC,42,48,14.96,0.56,29.3,70.9,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:55:34 UTC,42,49,14.84,0.56,29.6,71.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:55:44 UTC,40,52,15.33,0.56,29.6,70.8,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:55:54 UTC,41,52,14.72,0.56,29.5,71,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:56:04 UTC,44,48,13.36,0.54,29.5,70.8,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:56:14 UTC,39,52,14.96,0.56,29.5,70.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:56:24 UTC,43,50,13.46,0.54,29.4,70.8,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:56:34 UTC,39,49,13.88,0.54,29.2,70.8,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:56:44 UTC,40,51,13.36,0.52,29.4,71.1,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:56:54 UTC,39,49,14.35,0.55,29.5,70.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:57:04 UTC,40,55,13.06,0.52,29.5,71,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:57:14 UTC,38,52,14.37,0.56,29.3,70.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:57:24 UTC,42,53,12.92,0.52,29.6,70.3,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:57:34 UTC,40,52,14.96,0.56,29.3,70.4,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:57:44 UTC,41,49,14,0.55,29.4,70.8,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:57:54 UTC,36,48,13.02,0.53,29.5,70.5,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:58:04 UTC,39,49,14.62,0.56,29.5,70.4,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:58:14 UTC,42,48,13.29,0.53,29.6,70.4,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:58:24 UTC,41,48,14.74,0.56,29.4,70.1,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:58:34 UTC,44,48,13.14,0.54,29.4,70.4,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:58:44 UTC,37,47,14.82,0.55,29.6,70.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:58:54 UTC,38,52,13.21,0.53,29.5,70.4,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:59:04 UTC,44,53,13.86,0.54,29.4,70.3,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:59:14 UTC,41,57,14.57,0.54,29.6,70.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:59:24 UTC,42,57,14.52,0.55,29.6,70.4,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:59:34 UTC,48,58,14.72,0.55,29.6,70.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:59:44 UTC,47,64,13.31,0.53,29.7,70.1,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 07:59:54 UTC,49,62,14.4,0.54,29.4,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:00:04 UTC,48,57,13.31,0.54,29.4,69.9,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:00:14 UTC,48,54,14.59,0.55,29.7,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:00:24 UTC,45,57,12.89,0.52,29.6,70.1,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:00:34 UTC,47,56,14.72,0.55,29.7,69.8,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:00:44 UTC,43,55,13.26,0.52,29.7,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:00:54 UTC,37,57,14.64,0.56,29.7,69.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:01:04 UTC,42,53,12.72,0.52,29.8,69.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:01:14 UTC,41,54,12.89,0.52,29.6,69.5,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:01:24 UTC,41,51,14.42,0.55,29.6,69.3,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:01:34 UTC,40,56,14.47,0.55,29.5,69.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:01:44 UTC,45,59,13.11,0.52,29.5,69.9,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:01:54 UTC,45,56,14.35,0.55,29.5,69.5,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:02:04 UTC,40,53,13.16,0.53,29.4,69.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:02:14 UTC,41,58,13.78,0.54,29.7,69.8,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:02:24 UTC,49,59,12.99,0.53,29.5,70.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:02:34 UTC,50,66,14.42,0.54,29.5,70,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:02:44 UTC,50,63,13.11,0.52,29.4,70,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:02:54 UTC,48,61,13.78,0.54,29.4,70,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:03:04 UTC,43,60,14.25,0.55,29.4,70,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:03:14 UTC,53,69,11.68,0.58,29.6,70,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:03:24 UTC,56,72,11.78,0.58,29.4,69.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:03:34 UTC,52,67,10.69,0.54,29.6,69.9,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:03:44 UTC,46,65,11.93,0.58,29.8,69.9,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:03:54 UTC,45,71,10.17,0.54,29.8,70.4,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:04:04 UTC,52,65,10.79,0.56,29.7,70.1,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:04:14 UTC,48,72,10.22,0.54,29.5,70.3,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:04:24 UTC,47,67,11.56,0.56,29.7,70.7,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:04:34 UTC,49,61,10.39,0.54,29.8,70.9,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:04:44 UTC,56,71,11.06,0.56,29.5,71.3,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:04:54 UTC,61,81,10.02,0.54,29.7,71.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:05:04 UTC,66,82,11.01,0.56,29.5,71.5,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:05:14 UTC,74,88,11.38,0.56,29.6,71.6,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:05:24 UTC,121,126,9.67,0.52,29.7,71.2,1,CAUTION: ELEVATED POLLUTION LEVEL
2026-05-22 08:05:34 UTC,175,181,11.38,0.55,29.3,71.3,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:05:44 UTC,199,208,9.72,0.52,29.7,71,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:05:54 UTC,210,214,11.16,0.55,29.5,71.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:06:04 UTC,219,224,9.37,0.52,29.7,71.3,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:06:14 UTC,223,232,10.89,0.55,29.5,71.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:06:24 UTC,231,233,9.62,0.53,29.5,70.9,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:06:34 UTC,223,226,9.1,0.54,29.2,71.4,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:06:44 UTC,224,228,10.37,0.56,29.3,71,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:06:54 UTC,224,224,8.65,0.51,29.2,70.6,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:07:04 UTC,227,227,8.55,0.51,29.6,70.3,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:07:14 UTC,222,228,9.3,0.53,29.5,70.7,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:07:24 UTC,228,236,8.85,0.53,29.5,71.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:07:34 UTC,225,234,9.72,0.55,29.5,71.4,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:07:44 UTC,221,230,8.82,0.54,29.1,71.8,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:07:54 UTC,226,230,9.37,0.56,29.3,71.5,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:08:04 UTC,226,228,8.45,0.53,29.1,71.9,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:08:14 UTC,222,220,9.49,0.55,29.2,71.6,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:08:24 UTC,217,221,8.52,0.53,29.2,71.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:08:34 UTC,211,215,8.32,0.52,29.2,70.8,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:08:44 UTC,210,213,8.3,0.52,29.1,70.9,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:08:54 UTC,212,213,8.32,0.52,29,71.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:09:04 UTC,209,212,9.2,0.56,29.1,71,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:09:14 UTC,210,211,8.47,0.53,29,71.5,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:09:24 UTC,213,220,9.57,0.55,29.3,71.4,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:09:34 UTC,215,217,8.32,0.54,29.2,71.1,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:09:44 UTC,220,223,9.35,0.56,29.3,71,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:09:54 UTC,223,224,8.55,0.53,29.1,71.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:10:04 UTC,217,222,9.27,0.56,29,71.6,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:10:14 UTC,217,224,8.27,0.52,29.3,71.5,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:10:24 UTC,216,220,9.25,0.56,29,71.6,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:10:34 UTC,222,225,7.8,0.52,29,71.4,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:10:44 UTC,219,222,8.4,0.54,29,71.5,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:10:54 UTC,224,225,8.22,0.54,29,72,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:11:04 UTC,223,219,8.22,0.54,29,71.6,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:11:14 UTC,220,218,9.22,0.56,29,71.9,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:11:24 UTC,223,220,8.3,0.54,29.2,72,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:11:34 UTC,223,223,8.87,0.54,29,71.8,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:11:44 UTC,224,227,8.52,0.54,29.1,72.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:11:54 UTC,225,223,9.45,0.56,29.3,72.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:12:04 UTC,230,230,8.2,0.53,29.1,72,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:12:14 UTC,221,228,9.64,0.55,29.1,71.7,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:12:24 UTC,224,231,8.65,0.54,29.3,71.5,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:12:34 UTC,224,223,8.4,0.54,29.1,71.8,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:12:44 UTC,223,225,9.4,0.56,29.1,71.9,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:12:54 UTC,221,225,9.4,0.56,29.3,72.3,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:13:04 UTC,228,227,8.5,0.53,29.1,72,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:13:14 UTC,227,227,9.2,0.55,29.3,71.7,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:13:24 UTC,222,227,8.7,0.53,29.4,71.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:13:34 UTC,223,224,9.67,0.55,29.2,71.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:13:44 UTC,228,228,8.6,0.53,29.3,71.7,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:13:54 UTC,227,232,9.74,0.56,29.4,71.9,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:14:04 UTC,228,226,8.55,0.54,29.3,71.7,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:14:14 UTC,228,228,9.1,0.55,29.4,72.1,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:14:24 UTC,230,233,8.35,0.52,29.4,72.3,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:14:34 UTC,225,223,9.35,0.52,29.5,71.9,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:14:44 UTC,223,231,9.17,0.52,29.3,72.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:14:54 UTC,230,230,8.75,0.52,29.5,72,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:15:04 UTC,227,231,10.46,0.56,29.4,71.6,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:15:14 UTC,229,233,8.97,0.53,29.6,71.4,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:15:24 UTC,227,229,9.64,0.54,29.3,71.3,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:15:34 UTC,227,228,8.87,0.53,29.5,71.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:15:44 UTC,229,231,10.04,0.56,29.6,71,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:15:54 UTC,222,230,9,0.54,29.7,70.7,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:16:04 UTC,223,225,10.02,0.56,29.6,71,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:16:14 UTC,226,232,9.1,0.53,29.8,71.5,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:16:24 UTC,223,229,8.82,0.54,29.8,71.7,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:16:34 UTC,222,229,9.77,0.56,29.8,71.5,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:16:44 UTC,220,222,8.57,0.52,29.6,71.3,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:16:54 UTC,224,229,8.45,0.53,29.8,71,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:17:04 UTC,226,227,8.65,0.52,29.9,70.6,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:17:14 UTC,220,224,9.92,0.56,30,70.7,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:17:24 UTC,225,231,8.65,0.52,30,70.8,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:17:34 UTC,221,221,9.84,0.56,29.7,71,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:17:44 UTC,226,229,8.97,0.53,29.7,71.2,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:17:54 UTC,220,219,10.44,0.56,29.9,71,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:18:04 UTC,222,225,8.8,0.53,30,70.8,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:18:14 UTC,222,223,8.95,0.53,29.9,71,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:18:24 UTC,222,225,8.85,0.53,29.9,70.8,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
2026-05-22 08:18:34 UTC,224,222,8.95,0.54,30,70.5,2,HAZARDOUS: HIGH PARTICULATE/CO LEVEL DETECTED
