Timestamp,PM2.5,PM10,Gas,CO,Temp,Hum,Class,Remark
2026-05-20 07:47:01 UTC,18,20,4.96,0.7,31.9,74.9,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:47:11 UTC,19,22,4.86,0.7,31.9,74.9,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:47:21 UTC,19,20,4.86,0.67,31.9,74.9,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:47:31 UTC,19,20,4.99,0.7,31.9,74.9,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:47:41 UTC,19,20,4.99,0.7,31.9,74.8,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:47:51 UTC,20,21,4.83,0.7,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:48:01 UTC,20,21,4.78,0.67,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:48:11 UTC,19,21,4.94,0.67,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:48:21 UTC,18,20,4.99,0.67,31.9,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:48:31 UTC,18,20,4.91,0.69,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:48:41 UTC,18,20,4.83,0.67,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:48:51 UTC,19,22,4.81,0.67,31.9,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:49:01 UTC,18,20,4.99,0.7,31.9,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:49:11 UTC,18,20,4.94,0.69,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:49:21 UTC,19,21,4.83,0.7,31.9,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:49:31 UTC,19,22,4.78,0.68,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:49:41 UTC,19,22,4.96,0.67,31.9,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:49:51 UTC,18,21,4.91,0.7,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:50:01 UTC,18,21,4.83,0.69,31.9,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:50:11 UTC,19,23,4.78,0.67,31.9,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:50:21 UTC,19,23,4.94,0.67,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:50:31 UTC,19,23,5.01,0.7,31.9,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:50:41 UTC,19,23,4.96,0.7,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:50:51 UTC,21,26,4.81,0.67,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:51:01 UTC,21,26,4.83,0.67,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:51:11 UTC,23,28,4.96,0.7,32,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:51:21 UTC,21,29,4.99,0.7,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:51:31 UTC,21,28,4.83,0.7,31.9,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:51:41 UTC,21,28,4.81,0.67,32,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:51:51 UTC,21,28,4.94,0.67,31.9,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:52:01 UTC,22,28,4.96,0.7,32,74.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:52:11 UTC,22,28,4.86,0.69,32,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:52:21 UTC,23,29,4.78,0.67,32,74.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
